scout,match,robot,team,start_pos,auto_type,auto_bump,auto_climb,auto_cycles,teleop_trench,teleop_bump,num_cycles,num_cycles_tenths,endgame_climb,climb_less_than_5,inactive_strat,driver_rating,problems,card,comments
AZ,85,B3,5587,F,NA,FALSE,FALSE,0,0,3,0,2,No,FALSE,6,1,NA,No Card,"Only like a few balls shot most were stuck inside hopper, indexer didn?t work and made contact with alliance partner in auto"
KO,130,R1,5587,F,NA,FALSE,FALSE,6,0,4,1,0,No,FALSE,NA,2,NA,No Card,They were stopped during the first 30s or so
AW,130,R2,5243,C,NA,FALSE,FALSE,5,6,0,2,0,L1,FALSE,"2,6",3,NA,No Card,Failed auto climb
HR,130,R3,6882,M,NA,FALSE,FALSE,4,3,4,4,5,No,FALSE,6,3,NA,No Card,NA
BP,130,B1,2914,M,NA,FALSE,FALSE,0,2,0,0,0,F,FALSE,5,4,NA,No Card,"Played mid defense, other than that did nothing"
BP,130,B2,3373,M,1,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,1,1,No Card,Insta death
AD,130,B3,5338,C,3,FALSE,FALSE,10,5,0,4,9,No,FALSE,"2,6,5",5,NA,No Card,NA
SC,131,R1,1731,C,3,FALSE,FALSE,0,3,0,5,5,No,FALSE,5,5,NA,No Card,Auto shots seemed to missed the hub
BP,131,R2,11211,M,NA,FALSE,FALSE,0,6,1,0,2,No,FALSE,2,1,NA,No Card,"Only shot preload, tried to bulldoze, didn41391t intake, got beached"
NS2,131,R3,2900,F,NA,FALSE,FALSE,0,4,0,1,4,No,FALSE,6,1,NA,No Card,They tried shooting but completely missed
AZ,131,B1,4464,C,NA,FALSE,FALSE,0,4,8,0,0,No,FALSE,2,1,NA,No Card,Got stuck for half the match and could not intake
BS,131,B2,2186,F,NA,FALSE,FALSE,1,1,0,0,7,F,FALSE,6,3,NA,No Card,"Pretty slow bot, basically did nothing for the first half of the match and when they did intake full they missed most the balls"
KO,131,B3,2988,M,NA,FALSE,FALSE,4,5,3,1,6,No,FALSE,6,3,NA,No Card,Struggled to get over the bump
SC,132,R1,4456,C,NA,FALSE,FALSE,0,5,1,0,5,No,FALSE,5,2,NA,No Card,Auto only scored preload and robot didn41391t move for endgame but was not disconnected
BP,132,R2,2537,F,3,FALSE,FALSE,6,4,0,4,4,No,FALSE,6,4,NA,No Card,"Mostly intaked from AZ when possible, stood cycles and ok shooting"
NS2,132,R3,1389,F,NA,FALSE,FALSE,0,0,4,1,8,No,FALSE,2,2,NA,No Card,They did not go to neutral zone often during active period
AZ,132,B1,3714,F,NA,FALSE,FALSE,2,0,0,0,0,No,FALSE,NA,1,NA,No Card,"Broken swerve, could not shoot either"
BS,132,B2,5353,F,3,FALSE,FALSE,0,7,1,3,0,No,FALSE,"2,6",4,NA,No Card,"Their auto is not accurate at all they probably missed 92% of balls shot in auto, small hopper, tried their best to bulldoze, passed to human player alot"
KO,132,B3,2912,C,NA,FALSE,FALSE,1,0,2,0,2,No,FALSE,NA,1,NA,No Card,"Weak shooter, bad indexer, got stuck on OZ bump"
BH,133,R1,6239,M,NA,FALSE,FALSE,3,3,0,0,4,No,FALSE,6,2,NA,No Card,Shot from middle?
BP,133,R2,449,C,3,FALSE,FALSE,12,4,0,6,2,No,FALSE,"2,6",4,NA,No Card,"Good accuracy, bps, and quantity shot total"
NS2,133,R3,888,F,3,FALSE,FALSE,18,4,2,5,0,No,FALSE,"1,2",5,NA,No Card,They looked like they knew what they were doing
AZ,133,B1,1727,C,NA,FALSE,FALSE,4,10,0,3,8,No,FALSE,NA,5,NA,No Card,NA
BS,133,B2,8590,M,NA,FALSE,FALSE,2,5,1,0,0,No,FALSE,2,3,NA,No Card,"Didn41391t score at all during tele, tried their best to bulldoze but overall didn41391t contribute much to their team"
KO,133,B3,5243,F,NA,FALSE,FALSE,3,3,3,1,0,No,FALSE,NA,2,NA,No Card,NA
BH,134,R1,2914,F,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,1,1,No Card,NA
BP,134,R2,4821,F,NA,FALSE,FALSE,2,2,2,0,0,No,FALSE,4,2,1,No Card,"Played good defense, then got beached on bump and died"
NS2,134,R3,2421,M,NA,FALSE,FALSE,2,12,0,1,4,No,FALSE,2,1,NA,No Card,They didn41391t get many fuel and idled for periods of time
AZ,134,B1,1446,M,NA,FALSE,FALSE,7,3,0,0,0,No,FALSE,6,1,NA,No Card,"Moved to neutral and didn41391t move, had trouble, potentially new driver"
BS,134,B2,5549,C,3,FALSE,FALSE,0,3,0,2,2,No,FALSE,"1,6",4,NA,No Card,"5549 is pretty good, they passed well and intaked full but compared to teams like 1731 or 888 they didn41391t score as much"
MC,134,B3,116,F,NA,FALSE,FALSE,0,0,6,3,6,L1,TRUE,6,4,NA,No Card,Has huge hopper triple shooter
BH,135,R1,11318,C,NA,FALSE,FALSE,3,6,0,5,2,No,FALSE,6,3,NA,No Card,Only got to bulldoze once do to defense
BP,135,R2,5587,F,1,FALSE,FALSE,4,6,0,2,8,No,FALSE,6,3,NA,No Card,Good auto for middle even though they didn41391t start there
NS2,135,R3,4638,M,NA,FALSE,TRUE,2,3,3,1,2,L1,TRUE,4,4,NA,No Card,They were up in their faces blocking them from scoring
AZ,135,B1,4472,F,3,FALSE,FALSE,15,12,0,4,7,No,FALSE,NA,5,NA,No Card,"If not for turret slight inaccuracies these robot has potential, they soloed nearly a win"
BS,135,B2,7886,C,NA,FALSE,FALSE,0,8,2,0,0,No,FALSE,"4,5",5,NA,No Card,"They played good defense and they also bulldozed a bit, passed to human player. I know their in contention as a third pick but I think bulldozing has a be better"
MC,135,B3,5841,NA,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,3,NA,No Card,NA
BH,136,R1,5243,C,NA,FALSE,FALSE,3,2,1,2,0,No,FALSE,NA,1,NA,No Card,Tried to climb in auto
BP,136,R2,3373,F,1,FALSE,FALSE,6,0,6,2,8,No,FALSE,6,3,NA,No Card,Decent fire rate but intake speed and throughput are low
NS2,136,R3,888,F,3,FALSE,FALSE,13,9,1,4,0,No,FALSE,6,3,NA,No Card,They shot while being pushed and mostly didn41391t get moved. They didn41391t do any defense.
AZ,136,B1,1389,C,NA,TRUE,FALSE,2,0,6,4,5,No,FALSE,6,4,NA,No Card,"Got stuck on bump during auto, fastest indexing I41391ve seen, low accuracy for turret, large hopper capacity but risk of beaching or getting stuck on the bump during crucial auto"
BS,136,B2,2186,C,NA,FALSE,FALSE,2,5,0,1,7,L1,FALSE,2,4,1,No Card,"Died once and came back to life, decent bulldozing, only made about 50 percent of their hopper each time they shot,climb when there was about 15 secs left"
MC,136,B3,6239,F,3,FALSE,FALSE,7,4,0,1,3,No,FALSE,"4,5",4,NA,No Card,Started browning out and then just went to play defense
BH,137,R1,11211,F,NA,FALSE,FALSE,0,1,0,0,0,No,FALSE,NA,2,NA,No Card,Defense and bot is super slow
BP,137,R2,4464,M,NA,FALSE,FALSE,0,3,5,0,6,No,FALSE,"6,4,5",2,1,No Card,"Did a bit of everything, wasn41391t particularly effective"
NS2,137,R3,5338,C,3,FALSE,FALSE,13,9,0,5,4,No,FALSE,"2,6",4,NA,No Card,They41391re good on the offense and getting cycles in. Didn41391t focus on any defense only intaking and occasionally bulldozing.
AZ,137,B1,5549,F,3,FALSE,FALSE,11,10,0,4,6,No,FALSE,1,3,NA,No Card,"Had a lot of trouble shooting, spent multiple seconds to shot out the hopper, movement is ok but not amazing, worried that it takes too long to get inertia"
BS,137,B2,449,C,3,FALSE,FALSE,12,3,0,4,5,No,FALSE,6,5,NA,No Card,NA
MC,137,B3,2912,NA,2,FALSE,FALSE,2,2,2,0,5,No,FALSE,5,3,NA,No Card,Got stuck on the bump for more than half of the match
EC,138,R1,2988,C,NA,TRUE,FALSE,10,4,1,3,3,No,FALSE,6,2,NA,No Card,Intake slow and prone to temporary jams; inconsistent fire rate
BP,138,R2,4821,M,NA,FALSE,FALSE,2,2,4,1,1,No,FALSE,"4,6",3,NA,No Card,"Mostly defensive, shots came up short, but defense was respectable"
NS2,138,R3,4456,F,NA,FALSE,FALSE,2,7,3,2,7,No,FALSE,"2,6,4",2,NA,No Card,Big hopper. Most of their shoots didn41391t make it. Cleanly went over bumps
MY,138,B1,2900,F,NA,FALSE,FALSE,4,10,0,1,7,No,FALSE,6,2,NA,No Card,"shooter inaccurate and slow, chose to feed HP during inactive""AD"
BS,138,B2,2914,F,NA,FALSE,FALSE,0,2,0,0,0,No,FALSE,NA,3,1,No Card,"Did nothing during auto, hopper is extremely small (could probably only fit 2-4 balls), did nothing during tele and then died."
AD,138,B3,11318,C,1,FALSE,FALSE,14,12,0,5,8,No,FALSE,"2,4,6",5,NA,No Card,"Very good bulldozer, stockpiled lots of balls"
EC,139,R1,2421,M,NA,FALSE,FALSE,7,0,2,0,0,No,FALSE,2,2,NA,No Card,Just drove around never shot during teleop
BP,139,R2,1727,F,3,FALSE,FALSE,7,7,0,4,2,No,FALSE,6,4,NA,No Card,"Good hopper capacity, inactive shifts aren41391t optimized"
NS2,139,R3,5353,C,3,FALSE,FALSE,12,9,3,1,0,No,FALSE,"2,4",4,NA,No Card,They maneuvered very cleanly? and they didn41391t shoot much. They focused heavily on defens.
AZ,139,B1,4472,C,3,FALSE,FALSE,13,3,1,1,0,No,FALSE,1,4,NA,No Card,"Intake is having issues, hopper plate broke off, tried to move balls to HP but was unsuccessful, big issues"
BS,139,B2,4638,M,NA,FALSE,TRUE,0,3,4,0,1,F,FALSE,4,3,NA,No Card,"Played decent defense towards the start of the match but overall didn41391t contribute much, only made like 2 balls the whole match. They41391re consistently climbing in auto but failing in end game"
AD,139,B3,1446,F,NA,FALSE,FALSE,0,10,3,0,0,No,FALSE,2,2,NA,No Card,"Had shooter, but didn41391t shoot. Prob broken. Tank drive"
BP,86,R1,2912,M,NA,FALSE,FALSE,0,0,5,0,0,No,FALSE,3,1,NA,No Card,"Struggled to get over bump, didn?t shoot at all"
HR,86,R2,6239,C,3,FALSE,FALSE,5,6,0,0,5,No,FALSE,"2,6",2,NA,No Card,"Inaccurate auto, shooter malfunction"
AW,86,R3,4464,F,NA,FALSE,FALSE,3,2,0,0,3,No,FALSE,NA,2,NA,No Card,"Tried to intake during inactive, but mostly just slowly spun around"
AD,86,B1,11211,C,NA,FALSE,FALSE,0,0,1,0,1,No,FALSE,NA,1,1,No Card,"Died before first inactive period, dangling wires, cardboard hopper held together with tape."
BS,86,B2,4821,M,NA,FALSE,FALSE,4,4,3,0,0,No,FALSE,"3,4",4,NA,No Card,Very small hopper
AZ,86,B3,4472,F,3,FALSE,FALSE,13,6,0,4,4,No,FALSE,1,3,NA,No Card,NA
EC,140,R1,2537,F,3,FALSE,FALSE,10,6,0,6,0,No,FALSE,1,3,NA,No Card,Struggles under defensive pressure
BP,140,R2,5587,M,NA,FALSE,FALSE,3,6,0,2,7,No,FALSE,6,3,NA,No Card,Sometimes inaccurate an imprecise
NS2,140,R3,1731,C,3,FALSE,FALSE,20,4,2,2,0,No,FALSE,6,4,NA,No Card,Seemed like swerve was browning out in endgame. They had good movement
AZ,140,B1,116,C,NA,FALSE,FALSE,1,0,6,3,7,No,FALSE,NA,4,NA,No Card,"Stuck balls between hopper wall and intake easy breaks the hopper is big and the shoot abilities are overall limited, triple shooter but not hooded so accuracy is not ideal"
BS,140,B2,6882,F,NA,FALSE,FALSE,4,4,3,1,4,No,FALSE,2,3,NA,No Card,NA
AD,140,B3,3714,M,NA,FALSE,FALSE,5,0,2,0,0,No,FALSE,4,1,NA,No Card,"Tilted upward a lot when accelerating or turning, made them beach on fuel when driving in straight line."
EC,141,R1,5841,M,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,1,NA,No Card,"Seems to be broken, minimal movement"
Bp,141,R2,5243,F,NA,FALSE,FALSE,2,1,1,0,3,No,FALSE,NA,1,1,No Card,Battery fell out
NS2,141,R3,4456,F,NA,FALSE,FALSE,1,1,1,1,3,No,FALSE,NA,2,1,No Card,They preferred not going into. neutralzone
AZ,141,B1,7886,C,NA,FALSE,FALSE,1,8,4,0,0,No,FALSE,2,3,NA,No Card,"Was blocking their oneness alliance, blocking opponents during their own active period, not enough weight to push others, got beached on fuel"
BS,141,B2,8590,M,NA,FALSE,FALSE,5,6,0,0,0,No,FALSE,2,4,NA,No Card,"Pretty good bulldozing, no shooter, considering the fact that they couldnt shoot their defense and bulldozing should have been a lot better than it was."
AD,141,B3,11211,F,NA,FALSE,FALSE,0,6,0,0,0,No,FALSE,2,3,NA,No Card,Shoooter broken?
EC,142,R1,888,F,3,FALSE,FALSE,20,6,7,4,5,No,FALSE,NA,3,NA,No Card,Missed a surprising amount. Under severe defense pressure though
BP,142,R2,4638,M,NA,FALSE,FALSE,0,4,0,1,7,L1,FALSE,"3,4",2,NA,No Card,"Failed auto climb, successful in endgame"
NS2,142,R3,4464,M,NA,FALSE,FALSE,1,3,1,0,7,No,FALSE,2,2,NA,No Card,Their swerve was broken at the endgame
AZ,142,B1,2900,F,NA,FALSE,FALSE,3,9,0,1,6,No,FALSE,NA,2,NA,No Card,"Did not shoot or have good intake, it has open hopper but also blocked alliance members"
BS,142,B2,5338,C,3,FALSE,FALSE,6,2,2,4,4,No,FALSE,"2,6",5,NA,No Card,"Scored basically all of their teams fuel, very good. bulldozing, overall areally impressive performance considering they were basically 1v3ing in terms of scoring"
AD,142,B3,4821,M,NA,FALSE,FALSE,5,8,1,1,0,No,FALSE,NA,3,NA,No Card,NA
EC,143,R1,2914,M,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,1,NA,No Card,Didn41391t move at all
BP,143,R2,1389,F,3,TRUE,FALSE,3,0,2,2,4,No,FALSE,"6,2",3,NA,No Card,"Indexing is inconsistent, jams frequently"
NS2,143,R3,1731,C,3,FALSE,FALSE,20,9,1,7,5,No,FALSE,"2,6,5",5,NA,No Card,Had clean maneuvers around the neutral zone. Good defense the neutral. They were able to get many cycles and had a high output.
AZ,143,B1,2186,C,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,1,1,No Card,Robot barely moved
BS,143,B2,1446,M,NA,FALSE,FALSE,0,2,2,0,0,No,FALSE,2,3,NA,No Card,"No shooting, pretty bad bulldozing, both teammates died"
AD,143,B3,1727,F,3,FALSE,FALSE,6,4,2,3,2,No,FALSE,6,4,1,No Card,Died during the last teleop shift
EC,144,R1,6882,M,NA,FALSE,FALSE,8,3,1,3,5,No,FALSE,2,3,NA,No Card,No functional intake? They ram against the wall to get fuel in hopper
BP,144,R2,6239,C,3,FALSE,FALSE,3,0,0,0,0,No,FALSE,TRUE,1,1,NA,NA
NS2,144,R3,2421,F,NA,FALSE,FALSE,2,4,0,2,0,No,FALSE,"2,6",1,NA,No Card,They were moving very clumsy and swerve might have been bad
AZ,144,B1,2988,NA,NA,FALSE,FALSE,0,6,0,1,7,No,FALSE,NA,3,NA,No Card,NA
BS,144,B2,449,NA,NA,FALSE,FALSE,0,3,0,2,7,No,FALSE,"2,6",5,NA,No Card,Our auto didn41391t worked this time and I think our intake came off. Still won tho
AD,144,B3,3714,M,NA,FALSE,FALSE,5,0,0,0,0,No,FALSE,NA,1,1,No Card,"Died, came alive for a second, then got stuck on bump"
BP,145,R2,11318,M,NA,FALSE,FALSE,3,8,0,3,5,No,FALSE,"4,6,2",4,NA,Yellow Card,Launch angle for balls was too long
NS2,145,R3,5353,C,3,FALSE,FALSE,20,4,0,5,4,No,FALSE,2,5,NA,No Card,They move quickly and they41391re able to get a lot of cycles. They have a small hopper.
AZ,145,B1,116,C,NA,FALSE,FALSE,0,0,6,4,7,L1,TRUE,NA,3,NA,No Card,Was the only one consistently putting up fuel
BS,145,B2,5841,NA,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,1,NA,No Card,Was the only one consistently putting up fuel
AD,145,B3,8590,M,NA,FALSE,FALSE,4,11,0,0,0,No,FALSE,"2,4,5",3,NA,No Card,NA
EC,145,R1,5549,F,3,FALSE,FALSE,6,0,1,1,0,No,FALSE,2,4,1,No Card,Stopped moving early on
EC,146,R1,5587,F,NA,FALSE,FALSE,15,3,1,3,6,No,FALSE,"2,6",3,NA,No Card,Visually wobbly
BP,146,R2,4472,C,3,FALSE,FALSE,3,6,1,3,8,No,FALSE,"4,6",3,NA,No Card,"Some volleys were completely off, most were good"
NS2,146,R3,2912,M,NA,FALSE,FALSE,0,0,3,0,2,No,FALSE,4,1,NA,No Card,They were died for a minute. They don41391t move cleanly
AZ,146,B1,7886,F,NA,FALSE,FALSE,0,3,5,0,0,No,FALSE,2,3,NA,No Card,"Beaching, no shooting, defensive bot HP feeding"
BS,146,B2,3373,M,NA,FALSE,FALSE,0,0,4,2,0,No,FALSE,6,4,NA,No Card,NA
AD,146,B3,2537,C,13,FALSE,FALSE,15,10,0,5,3,No,FALSE,"2,1,6",4,NA,No Card,NA
BP,87,R1,5549,M,NA,FALSE,FALSE,4,2,1,3,6,No,FALSE,"5,6",3,NA,No Card,Net makes trench slightly inconsistent
HR,87,R2,888,F,NA,FALSE,FALSE,10,7,3,4,0,No,FALSE,"1,6",4,NA,No Card,Inaccurate auto
AW,87,R3,2537,F,31,FALSE,FALSE,15,6,0,5,3,No,FALSE,"1,6",3,NA,No Card,NA
AD,87,B1,3373,C,1,FALSE,FALSE,7,0,6,4,4,No,FALSE,"1,5",4,NA,No Card,NA
BS,87,B2,6882,M,NA,FALSE,FALSE,0,4,2,2,2,No,FALSE,2,1,NA,No Card,Small hopper didn?t really score that much
AZ,87,B3,2900,F,NA,FALSE,FALSE,4,8,0,1,0,No,FALSE,6,1,NA,No Card,"Unable to shot any balls, blocked their own teammate and had trouble moving around"
BP,88,R1,5243,F,NA,FALSE,FALSE,2,4,2,2,1,L1,FALSE,"6,5",2,NA,No Card,Has some trouble intaking to capacity
HR,88,R2,2186,F,NA,FALSE,FALSE,3,9,0,0,0,No,FALSE,2,3,NA,No Card,Intake malfunction
AW,88,R3,3714,M,NA,FALSE,FALSE,5,7,1,0,5,No,FALSE,2,2,NA,No Card,Shot some of the fuel it intaked as soon as it intaked it
AD,88,B1,2988,M,NA,FALSE,FALSE,7,8,0,2,0,No,FALSE,NA,3,NA,No Card,NA
BS,88,B2,2421,F,NA,FALSE,FALSE,0,3,0,1,3,No,FALSE,NA,3,NA,No Card,NA
AZ,88,B3,5841,C,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,1,NA,No Card,"Just driving no shooting, just drivetrain not even moving it didn?t connect so it didn?t do anything but block bump"
BP,89,R1,8590,F,NA,FALSE,FALSE,0,0,0,0,8,No,FALSE,NA,1,NA,No Card,"Didn?t leave AZ, very inconsistent shooting"
HR,89,R2,4456,C,NA,FALSE,FALSE,5,7,2,0,2,No,FALSE,"2,6",2,NA,No Card,Lost battery
AW,89,R3,1446,NA,NA,FALSE,FALSE,0,0,0,0,0,No,FALSE,NA,1,NA,No Card,NA
AD,89,B1,5338,C,3,FALSE,FALSE,0,9,0,8,0,No,FALSE,"1,5",5,NA,No Card,NA
BS,89,B2,1731,F,3,FALSE,FALSE,6,5,0,3,2,No,FALSE,1,4,NA,No Card,"Passed to human player a lot, good passing, scored most of their hopper when they shot"
AZ,89,B3,2912,M,NA,FALSE,FALSE,0,0,1,1,0,No,FALSE,NA,1,NA,No Card,"No strategy, swerve looked broken, no auto, Kitbot, very bad movement"
EC,147,B3,9072,C,3,TRUE,FALSE,20,4,2,6,6,No,FALSE,"1,2",4,NA,No Card,
MC,147,R1,1719,M,,FALSE,FALSE,0,6,2,0,0,No,FALSE,"4,5",3,NA,No Card,Only defense
AM,147,R3,401,F,3,TRUE,FALSE,2,2,3,2,7,No,FALSE,2,4,NA,No Card,"Intake broke in auto, turret.?"
BP,147,B1,449,F,3,FALSE,FALSE,14,6,1,3,1,No,FALSE,"1,2,6",3,NA,No Card,Browned out and just bubbled shots at the end
AZ,147,B2,540,M,,FALSE,FALSE,2,11,1,2,2,No,FALSE,"1,2,4",3,NA,No Card,A mix of all types of defense?
MH,147,R2,2106,C,3,TRUE,FALSE,17,7,9,6,5,No,FALSE,"3,6,1",3,NA,No Card,
NS,148,R2,8590,M,,FALSE,FALSE,0,6,0,0,0,No,FALSE,"2,4",2,NA,No Card,"Ineffective defense, defense only"
EC,148,B3,8592,M,3,FALSE,FALSE,4,0,3,3,4,No,FALSE,"2,1",1,NA,No Card,Slow
HR,148,R1,3748,F,3,FALSE,FALSE,11,4,2,3,7,No,FALSE,,3,1,No Card,
AD,148,B2,3258,C,,FALSE,FALSE,0,12,0,0,5,No,FALSE,2,4,NA,No Card,Intake jammed early in teleop
AM,148,R3,4472,C,3,FALSE,FALSE,5,3,1,3,0,No,FALSE,"1,4,5,2,6",3,NA,No Card,Intake functionality was unreliable. Turret.?
BP,148,B1,2890,F,,FALSE,FALSE,0,0,6,2,8,No,FALSE,"6,2",2,3,No Card,Looked like failed bump NZ auto
AM,149,R3,5549,C,3,TRUE,FALSE,8,3,2,1,0,No,FALSE,"2,4,5,6,3",2,NA,No Card,
HR,149,R1,10224,F,,TRUE,FALSE,3,0,6,3,5,No,FALSE,6,3,"4,2",No Card,
CC,149,B3,2068,M,,FALSE,FALSE,0,6,2,0,0,No,FALSE,"3,6",4,NA,No Card,
AZ,149,B2,1086,F,,FALSE,FALSE,8,0,8,4,5,No,FALSE,6,3,NA,No Card,
JD,149,R2,1111,M,,FALSE,FALSE,0,4,0,0,0,No,FALSE,,3,NA,No Card,Did41391t move in auto
BP,149,B1,346,C,3,TRUE,FALSE,10,0,6,3,1,No,FALSE,"1,6",4,4,No Card,"Ran reverse intake to pass, huge capacity"
CC,150,B3,3361,M,,FALSE,FALSE,0,10,0,0,7,No,FALSE,2,2,NA,No Card,
HR,150,R1,1731,M,1,FALSE,FALSE,0,4,2,5,0,No,FALSE,6,4,NA,No Card,
AM,150,R3,2199,C,3,FALSE,FALSE,13,14,2,4,9,No,FALSE,"1,2,6,3",3,NA,No Card,
AD,150,B2,2537,F,3,FALSE,FALSE,0,6,0,4,4,No,FALSE,"2,6",4,NA,No Card,
BP,150,B1,5804,C,3,TRUE,FALSE,1,0,6,1,8,No,FALSE,"6,2",2,3,No Card,
JD,150,R2,4099,F,3,FALSE,FALSE,10,3,2,3,4,No,FALSE,"2,3",5,NA,No Card,Stuck but teammate got them unstuck?
HR,151,R1,5724,M,,FALSE,FALSE,0,10,0,0,0,No,FALSE,2,2,NA,No Card,Shooter malfunction
CC,151,B3,122,F,3,FALSE,FALSE,6,2,0,4,6,No,FALSE,6,3,NA,No Card,
AM,151,R3,422,F,3,TRUE,FALSE,10,3,11,4,2,No,FALSE,"2,6",4,NA,No Card,
AZ,151,B2,1389,C,,TRUE,FALSE,3,0,6,3,4,No,FALSE,6,1,4,No Card,"Had trouble moving for some reason near the end,?"
JD,151,R2,11318,C,1,FALSE,FALSE,0,5,0,0,5,No,FALSE,"2,3",3,NA,No Card,
BP,151,B1,10679,M,,FALSE,FALSE,0,14,1,0,0,No,FALSE,"2,4,5",1,NA,No Card,"Bulldozed some to opponents HP, did41391t shoot at all"
HR,152,R1,5587,F,,FALSE,FALSE,0,0,0,0,0,No,FALSE,,2,NA,No Card,Auto shots missed and then they browned out
BP,152,B1,836,C,3,FALSE,FALSE,9,5,7,6,0,No,FALSE,"1,2,6",5,NA,No Card,"Effective herding, quick accurate shooting"
AM,152,R3,620,M,,FALSE,FALSE,3,0,8,1,2,No,FALSE,"3,6,4",3,NA,No Card,
CC,152,B3,614,F,3,FALSE,FALSE,10,0,4,3,0,No,FALSE,"2,6",4,NA,No Card,
JD,152,R2,619,C,3,FALSE,FALSE,2,4,1,1,4,No,FALSE,2,3,NA,No Card,Kinda slow?
AD,152,B2,3939,M,1,FALSE,FALSE,6,8,0,5,7,No,FALSE,6,4,NA,No Card,"Intake and hopper walls seem flimsy, intake looks like it might fall off in later rounds"
AM,153,R3,1727,C,3,FALSE,FALSE,3,3,1,3,0,No,FALSE,6,3,NA,No Card,
CC,153,B3,686,F,3,FALSE,FALSE,20,5,0,3,3,No,FALSE,"1,2",3,NA,No Card,
AZ,153,B2,1895,C,,FALSE,FALSE,0,0,6,1,2,No,FALSE,2,3,NA,No Card,Weak intaking
BP,153,B1,11425,M,,FALSE,FALSE,3,3,1,0,0,No,FALSE,"4,2",4,NA,No Card,Really good defense
JD,153,R2,1629,F,3,FALSE,FALSE,4,6,1,1,3,No,FALSE,"2,3",3,NA,No Card,Shooter did not work very well?
HR,153,R1,2421,M,,FALSE,FALSE,3,7,6,0,0,No,FALSE,"4,2,5",4,NA,No Card,Intake probably did41391t work
HR,154,R1,1908,C,,TRUE,FALSE,8,7,3,5,6,No,FALSE,"3,6",4,NA,No Card,
BP,154,B1,1262,C,3,TRUE,FALSE,0,6,0,2,0,No,FALSE,"2,6",2,NA,No Card,Bps is way too low for their huge hopper
JD,154,R2,5243,M,,FALSE,FALSE,0,1,3,3,2,No,FALSE,2,3,NA,No Card,No real auto?
AM,154,R3,10004,F,3,FALSE,FALSE,10,6,2,1,0,No,FALSE,"2,6",3,NA,No Card,
AD,154,B2,4541,M,,FALSE,FALSE,3,6,2,0,0,No,FALSE,4,2,2,No Card,Intake broke/did41391t deploy
CC,154,B3,11415,F,3,FALSE,FALSE,20,2,0,4,8,No,FALSE,,1,NA,No Card,
HR,155,R1,9033,M,,FALSE,FALSE,0,7,0,0,5,No,FALSE,"4,5",4,NA,No Card,
CC,155,B3,888,F,3,FALSE,FALSE,10,5,0,4,6,No,FALSE,6,4,NA,No Card,
JD,155,R2,5338,F,3,FALSE,FALSE,6,3,2,2,2,No,FALSE,2,4,4,No Card,
AM,155,R3,3136,C,3,TRUE,FALSE,13,4,0,0,8,No,FALSE,"2,6",4,NA,No Card,Shooter stopped working.?
BP,155,B1,2377,C,,FALSE,FALSE,0,4,0,7,0,No,FALSE,"2,6",3,NA,No Card,Small hopper makes unnecessary cycle counts and wasted time
AZ,155,B2,339,M,,FALSE,FALSE,7,10,0,1,0,No,FALSE,2,2,NA,No Card,"No intaking, broken driving"
DK,156,R1,540,C,3,FALSE,FALSE,10,4,0,3,4,No,FALSE,"1,3",4,NA,No Card,
GK,156,R2,1086,M,1,FALSE,FALSE,4,0,6,4,2,No,FALSE,6,3,NA,No Card,
MY,156,R3,8592,F,3,TRUE,FALSE,9,0,8,5,6,No,FALSE,"1,2,6",4,4,No Card,"stuck on bump during auto, bump only robot"
RY,156,B1,1719,C,3,FALSE,FALSE,17,5,1,0,0,No,FALSE,"4,5",4,NA,No Card,"In auto, shot preload and then went into neutral zone. Did not shoot at all in teleop, almost only defense in the NZ. Pretty good driver, did have trouble going under the trench"
NS,156,B2,3361,M,,FALSE,FALSE,0,0,0,0,0,No,FALSE,,3,0,No Card,
MH,156,B3,1731,F,3,FALSE,FALSE,18,8,0,6,0,No,FALSE,2,3,NA,No Card,browning out in the last 20 seconds (endgame)
DK,157,R1,2068,F,1,FALSE,FALSE,10,1,1,0,7,No,FALSE,4,2,NA,No Card,They wasted a lot of time driving around aimlessly. They had no contribution to their alliance (even with shoveling - which they helped bring like 5 balls on average). They are decent defenders.
NS,157,R3,449,F,3,FALSE,FALSE,9,9,1,8,8,No,FALSE,"1,2,6",5,NA,No Card,Herding was during active periods but like minor optimization.
MY,157,B1,9072,C,3,TRUE,FALSE,7,5,7,5,7,No,FALSE,"2,6",4,4,No Card,"had auto trouble, got a little bit stuck on the bump on the end but was able to correct it"
RY,157,B2,2106,F,,FALSE,FALSE,0,6,5,14,0,No,FALSE,"1,6",4,NA,No Card,"Honestly it is so hard to estimate how many hoppers are emptied because it just keeps on intaking and shooting immediately. One thing I noticed was how it moved against the wall and clear out the balls against it like a hypostomus plecostomus. It is pretty accurate, did not stop shooting."
